,name,auc,nums,reca_@precision=0.6,f1_s_@precision=0.6,thre_@precision=0.6,reca_@precision=0.65,f1_s_@precision=0.65,thre_@precision=0.65,reca_@precision=0.7,f1_s_@precision=0.7,thre_@precision=0.7,reca_@precision=0.75,f1_s_@precision=0.75,thre_@precision=0.75,reca_@precision=0.8,f1_s_@precision=0.8,thre_@precision=0.8,reca_@precision=0.85,f1_s_@precision=0.85,thre_@precision=0.85,reca_@precision=0.9,f1_s_@precision=0.9,thre_@precision=0.9,precison_bset,recall_best,thresh_best,f1_score_best
10,兴趣爱好_绘画,0.9663205922275834,782.0,0.5319693094629157,0.5640677966101696,0.26183124631643295,0.5127877237851662,0.5736766809728184,0.2970743030309677,0.4718670076726343,0.5637891520244461,0.35275351628661156,0.43350383631713557,0.5494327390599677,0.4010726511478424,0.38107416879795397,0.5164644714038128,0.464633010327816,0.3350383631713555,0.4807339449541284,0.5383671969175339,0.22122762148337596,0.35523613963039014,0.6895608901977539,0.6835664335664335,0.5,0.32494848589956626,0.5775480059084195
11,兴趣爱好_鉴宝,0.9955837343783319,601.0,0.8951747088186356,0.7187708750835005,0.13335189316421747,0.8835274542429284,0.7494707127734651,0.17302912939339876,0.8519134775374376,0.7687687687687688,0.23728739059879445,0.8236272878535774,0.7850911974623314,0.32884300500154495,0.762063227953411,0.7809036658141517,0.45843613520264626,0.7171381031613977,0.7779783393501806,0.5606524646282196,0.6156405990016639,0.7312252964426877,0.7079585194587708,0.7458893871449925,0.8302828618968386,0.31665952681318954,0.7858267716535432
12,兴趣爱好_魔术,0.963789018140154,76.0,0.5526315789473685,0.5753424657534247,0.16224405425600708,0.34210526315789475,0.4482758620689655,0.22195588052272797,0.34210526315789475,0.46017699115044247,0.23185967653989792,0.2631578947368421,0.392156862745098,0.3269195854663849,0.2631578947368421,0.396039603960396,0.3299466520547867,0.2631578947368421,0.40404040404040403,0.35387031733989716,0.13157894736842105,0.22988505747126434,0.43915124237537384,0.6,0.5526315789473685,0.16332883444258756,0.5753424657534247
13,办公场所_公司,0.9882738120692903,195.0,0.40512820512820513,0.48466257668711654,0.28270500153303146,0.23076923076923078,0.3409090909090909,0.42767710983753204,0.09230769230769231,0.16363636363636364,0.576860785484314,0.07692307692307693,0.13953488372093026,0.6031298488378525,0.06666666666666667,0.12322274881516589,0.6154789328575134,0.05128205128205128,0.09756097560975609,0.6293167918920517,0.05128205128205128,0.09756097560975609,0.6293167918920517,0.5164319248826291,0.5641025641025641,0.19283391103174571,0.5392156862745098
14,办公场所_医院,0.9908562365403644,332.0,0.29518072289156627,0.39595959595959596,0.4237935245037079,0.23493975903614459,0.3451327433628319,0.48295480012893677,0.21987951807228914,0.3348623853211009,0.5050750523805618,0.1927710843373494,0.30695443645083936,0.5343630760908127,0.12048192771084337,0.20942408376963353,0.5893570482730865,0.0963855421686747,0.17344173441734417,0.609910398721695,0.015060240963855422,0.02967359050445104,0.6560607850551605,0.39543726235741444,0.6265060240963856,0.16571941869849957,0.4848484848484848
15,办公场所_工厂,0.9917688023194524,260.0,0.6346153846153846,0.616822429906542,0.18826239928603172,0.6,0.624,0.23227493069134653,0.5307692307692308,0.6039387308533917,0.3160282043972984,0.3923076923076923,0.5151515151515152,0.4912675768136978,0.34615384615384615,0.48387096774193555,0.5576543211936951,0.25384615384615383,0.39169139465875363,0.6253503561019897,0.13846153846153847,0.24,0.6494605094194412,0.6816143497757847,0.5846153846153846,0.2731569256611246,0.6293995859213252
16,动植物_兔貂,0.992521160208659,57.0,0.42105263157894735,0.4948453608247421,0.21288665756583214,0.42105263157894735,0.5161290322580646,0.23326976597309113,0.3684210526315789,0.48275862068965514,0.3105155825614929,0.3333333333333333,0.46341463414634143,0.38756006211042404,0.3333333333333333,0.475,0.4171639382839203,0.3333333333333333,0.481012658227848,0.43378132581710815,0.3333333333333333,0.4871794871794871,0.4466143399477005,0.5471698113207547,0.5087719298245614,0.15977784368193063,0.5272727272727273
17,动植物_其他,0.9866527183573085,1492.0,0.5723860589812333,0.5859348198970841,0.307869091629982,0.4932975871313673,0.5609756097560975,0.3864256367087364,0.443029490616622,0.5426929392446634,0.44354380667209625,0.3806970509383378,0.5051133837261004,0.49688471108675003,0.33109919571045576,0.46846846846846857,0.5429640710353851,0.2520107238605898,0.38883143743536713,0.6001649498939514,0.19906166219839141,0.3260153677277716,0.6249342709779739,0.5777070063694267,0.6079088471849866,0.2799282724494369,0.5924232527759635
18,动植物_多肉盆栽,0.9650662400037612,63.0,0.3333333333333333,0.42857142857142855,0.30145180225372314,0.31746031746031744,0.43010752688172044,0.34186114370822906,0.31746031746031744,0.43956043956043955,0.3540962040424347,0.19047619047619047,0.3037974683544304,0.48142075538635254,0.1111111111111111,0.19718309859154926,0.5999506115913391,0.1111111111111111,0.19718309859154926,0.5999506115913391,0.06349206349206349,0.11940298507462686,0.647153228521347,0.37777777777777777,0.5396825396825397,0.13329730174247237,0.4444444444444445
19,动植物_宠物鼠,0.9904952726433716,213.0,0.8732394366197183,0.7112810707456979,0.07477829878916964,0.8685446009389671,0.7444668008048291,0.11203954881057143,0.812206572769953,0.7521739130434781,0.1557925958186388,0.784037558685446,0.7678160919540229,0.18014019913971424,0.7417840375586855,0.7707317073170732,0.2742037698626518,0.676056338028169,0.7539267015706808,0.39190610498189926,0.5915492957746479,0.7138810198300283,0.47710560262203217,0.797979797979798,0.7417840375586855,0.2733081116001925,0.7688564476885645
20,动植物_昆虫,0.9841498126774498,516.0,0.7170542635658915,0.6537102473498234,0.1508509013801813,0.627906976744186,0.6390532544378699,0.17930347472429276,0.5542635658914729,0.6190476190476191,0.22977426648139954,0.45542635658914726,0.5669481302774426,0.3542446345090866,0.3488372093023256,0.48582995951417,0.4805790185928345,0.23062015503875968,0.3628048780487805,0.5956943929195404,0.12209302325581395,0.21501706484641636,0.6433842778205872,0.6201022146507666,0.7054263565891473,0.15992173817775948,0.6600181323662739
